@area,可住地面積１k�F当たり人口密度,昼夜間人口比率,外国人人口（人口１０万人当たり）,１５歳未満人口割合,１５〜６４歳人口割合,６５歳以上人口割合,未婚者割合（15歳以上人口）,人口増減率,転入超過率,転入率,転出率,核家族世帯割合,高齢夫婦のみの世帯の割合,高齢単身世帯の割合,総面積（都道府県面積に占める割合）,可住地面積割合,商業年間商品販売額［卸売業＋小売業］（従業者１人当たり）,商業年間商品販売額［卸売業＋小売業］（事業所当たり）,課税対象所得（納税義務者１人当たり）,標準財政規模（市町村財政）,小学校数（可住地面積100k�F当たり）,中学校数（可住地面積100k�F当たり）,高等学校数（可住地面積100k�F当たり）,就業者比率,第１次産業就業者比率（対就業者）,第２次産業就業者比率（対就業者）,第３次産業就業者比率（対就業者）,第２次産業及び第３次産業就業者比率（対就業者）,完全失業率,他市区町村への通勤者比率,他市区町村からの通勤者比率,高齢就業者割合［６５歳以上］,公民館数（人口100万人当たり）,図書館数（人口100万人当たり）,持ち家比率,空き家比率（対総住宅数）,１住宅当たりの延べ面積,小売店数（事業所・企業統計調査結果）（人口千人当たり）,飲食店数（事業所・企業統計調査結果）（人口千人当たり）,大型小売店数（事業所・企業統計調査結果）（人口10万人当たり）,百貨店数（事業所・企業統計調査結果）（人口10万人当たり）,一般病院数（人口10万人当たり）,一般診療所数（人口10万人当たり）,一般病院数（可住地面積100k�F当たり）,一般診療所数（可住地面積100k�F当たり）,介護老人福祉施設（65歳以上人口10万人当たり）
44210,266.8,96,288.2,11.536,53.232,34.381,23.06779,-5.92,-0.15,3.39,3.53,53.79,15.45,14.46,4.42,41.4,2108.7,112.9,2428.05,10575767,9.955,2.59,1.008333333,94.873,15.39,26.38,54.02,80.39,5.1,33.7,27.6,23.02,496.9,99.4,72.9,23.97,107.33,9.11,2.985,3.31,3.31,9.9,82.8,2.64,21.28,48.2
44211,322.2,96.8,613.2,12.128,53.703,33.919,22.23871,-4.66,-0.63,2.51,3.14,59.9,16.41,16.36,6.92,39.86666667,2256.1,134.2,2689.95,16114930,15.41333333,3.996666667,2.283333333,95.223,11.03,29.73,57.53,87.26,4.8,25.3,19.6,21.93,586.6,53.3,79.1,24.46,118.99,9.82,3.9,5.33,0,16,74.7,5.14,23.98,21
44212,237.2,97.2,349.9,10.458,48.609,40.717,19.21185,-7.27,-0.25,2.74,2.99,54.56,18.83,17.48,9.51,26.06666667,2022,112.5,2462.616667,15171543.67,7.01,4.46,0.636666667,96.168,20.77,18.4,58.9,77.3,3.8,21.6,17.9,26.99,191.3,27.3,78,19.26,112.36,11.45,3.865,8.2,0,10.9,87.5,2.54,20.42,20.1
44213,388.6,98.9,405.7,12.515,54.933,32.132,24.43838,-1.27,-0.24,4.24,4.48,56.75,14.52,12.11,5.04,28,2126.5,130.2,2602.266667,10525900,12.88166667,3.36,1.116666667,96.367,8.73,14.08,73.72,87.8,3.6,31.3,32.2,23.91,145.9,87.6,70.5,25.04,105.83,10.665,4.505,4.38,2.92,11.7,70,4.44,27.56,27.3
44214,234.4,103.2,436.3,9.76,49.513,40.322,19.86957,-10.48,-0.85,2.67,3.52,54.11,18.95,16.34,5.02,38.26666667,2182.3,94.9,2384.316667,12249091.67,9.033333333,3.283333333,1.64,96.03,17.41,28.2,52.75,80.94,4,13.6,22.5,23.43,663.2,139.6,77.1,27.89,112.4,11.47,3.14,1.745,0,10.5,76.8,2.5,18.06,26
44322,449.4,93.1,0,8.589,46.66,44.751,13.63386,-9.05,-1,2.16,3.16,60.34,24.11,16.57,0.11,63.63333333,957.3,28.4,2248.25,1377441.333,22.50333333,22.50333333,0,97.569,24.69,13.7,61.49,75.2,2.4,15.1,2.6,18.41,1004.5,0,,,,16.825,3.77,0,0,0,50.2,0,22.54,0
44341,676.7,85.4,367.1,14.174,56.911,28.644,23.80693,-0.58,-0.13,3.53,3.66,62.13,14.02,11.9,1.16,57.05,2380.7,146.1,2691.95,6012982.667,14.34333333,7.171666667,2.791666667,95.681,7.17,23.78,67.37,91.16,4.3,51.1,25,21.61,249.5,35.6,71.1,14.22,107.14,8.515,2.695,8.91,0,10.7,64.2,7.14,43.06,12.4
44461,210.4,95.5,362.9,10.71,48.44,40.591,16.88827,-7.45,-0.93,2.63,3.57,50.38,17.52,15.05,4.28,19.7,1319.3,37.8,2327.433333,4041273.667,11.35,1.893333333,0,96.933,26.28,18.38,54.96,73.34,3.1,24.8,20.7,32.52,518.4,103.7,,,,10.83,6.48,0,0,0,62.2,0,11.54,25.5
44462,381.6,98.1,808.9,11.837,52.974,35.088,20.64795,-7.22,-0.82,3.43,4.25,55.24,15.87,14.15,4.52,15.3,2019.5,114.5,2456.133333,4942753.667,25.985,13.79666667,2.69,96.669,15.69,19.5,63.62,83.12,3.3,20.3,18,28.89,63.2,0,72.5,20.03,126.87,13.43,7.015,12.64,0,19,94.8,6.9,33.2,36
45201,1373.3,101.6,308.9,14.028,59.349,25.047,25.59365,0.14,-0.01,3.34,3.35,57.8,12.11,11.42,8.32,45.2,4546,377.5,2916.666667,89841412.67,16.78333333,11.34,5.84,95.383,5.16,15.42,75.51,90.93,4.6,7.1,8.4,22,38.65,7.5,57.1,12.88,87.85,8.665,6.405,16.33,1.375,8.5,95,11.66,131.02,21.9
45202,562.1,103.8,446.6,14.079,56.654,28.859,22.98211,-2.7,-0.21,3.25,3.47,61.25,14.6,14.72,8.45,45.3,3445.8,250.3,2581.783333,41981336.33,12.84,6.756666667,2.7,95.239,9.56,24.34,64.72,89.07,4.8,10.5,18.7,20.24,133.3,12.1,70.3,19.13,95.38,10.12,5.85,16.36,1.21,14.5,71.5,8.14,40.8,27.3
45203,927.4,101.3,159.8,13.191,55.43,31.084,22.92371,-4.59,-0.65,2.49,3.15,57.48,13.97,13.96,11.22,15.7,2435.5,147.3,2593.616667,32219772.67,20.55666667,13.21333333,5.143333333,94.661,5.39,27.29,65.61,92.89,5.3,7,9.3,18.57,16,32,62.1,14.23,90.88,10.23,6.32,11.98,1.2,11.2,70.3,10.28,62.62,25.7
45204,460.7,99.3,573.1,11.788,53.182,34.912,21.43833,-6.24,-0.61,2.7,3.31,59.65,16.75,16.58,6.93,21.3,2403.3,127.1,2516.183333,15408406.33,13.12666667,9.036666667,2.626666667,94.353,12.15,21.42,65.69,87.11,5.6,9,7.9,18.59,166.4,74,71.1,18.76,97.45,10.665,6.22,4.625,0,16.6,86.9,7.88,41.9,15.9
45205,304.3,100.4,670.7,12.765,53.264,33.55,20.08682,-4.24,-0.51,3.01,3.52,60.11,16.75,16.21,7.28,26.86666667,2388.5,146.5,2445.533333,14381427.33,7.933333333,5.946666667,1.983333333,96.663,21.04,19,58.22,77.22,3.3,16.2,17.3,26.71,54.1,64.9,78,17.44,99.42,11.315,5.84,6.49,1.08,21.6,75.7,6.48,22.2,32.2
45206,823.9,100.1,239.6,14.07,56.516,29.041,23.33086,-2.31,-0.35,3.12,3.47,60.53,13.21,12.56,4.36,22.33333333,2419.9,142.8,2587.466667,15609472.33,20.145,10.40166667,3.986666667,95.159,7.21,29.35,62.14,91.49,4.8,16.8,18.9,21.18,97.1,16.2,62.8,12.89,92.82,11.96,7.47,8.905,1.62,9.7,71.2,8,55.02,22.3
45207,257.9,96,479.3,11.204,48.975,38.346,18.69005,-8.18,-0.81,2.76,3.57,58.47,18.13,19.84,3.82,23.56666667,2172,116,2339.8,6701657.667,16.73333333,4.951666667,1.436666667,96.318,27.1,15.37,57.42,72.8,3.7,15.9,10.3,23.41,213,53.3,80.2,23.28,104.88,10.2,4.1,7.99,0,10.7,95.9,2.82,25.46,41.7
45208,310,97.1,176,12.479,53.388,33.999,21.97489,-5.92,-0.58,2.81,3.39,60.43,15.4,15.9,5.67,23,1913.8,105.8,2313.566667,8754978.333,8.93,5.953333333,2.313333333,95.387,25,20.75,53.09,73.83,4.6,29.8,25,27.96,195.5,16.3,75.1,16.55,106.84,10.495,5.38,6.52,0,16.3,84.7,4.98,25.88,38.3
45209,229.6,101.5,834.3,11.153,49.616,37.425,19.1856,-9.57,-0.81,4.29,5.1,57.28,18.3,20.1,3.66,28.3,2061.6,103.8,2346.45,6285192.667,7.283333333,5.006666667,2.503333333,96.33,23.38,20.2,55.59,75.79,3.7,17.9,22.9,25.94,0,51.2,81.9,24.64,100.06,11.18,4.48,10.24,5.12,15.4,92.1,3.74,22.4,41
45341,830.2,80.7,212.6,16.793,56.771,25.516,20.16017,2.44,0.11,4.43,4.32,69.39,14.73,12.84,1.42,28.26666667,2558.8,187.7,2490.5,5613882.333,19.31,3.216666667,3.216666667,95.915,7.03,25.98,66.46,92.45,4.1,59.4,21.6,19.21,393.6,39.4,76.3,14.62,104.39,6.63,1.65,13.78,0,0,51.2,0,42.54,0
45361,221.2,85.6,118.3,10.72,52.075,37.204,20.09396,-7,-0.52,2.84,3.35,61.62,19.19,18.98,1.1,50.86666667,1762.6,73,2314.2,3319816.667,9.21,4.606666667,0,95.8,24.59,21.21,54.03,75.24,4.2,45.2,22,26.24,107.5,0,,,,9.195,2.315,10.75,0,10.8,64.5,2.34,14.76,0
45382,368.9,94.8,392.7,11.532,55.57,32.867,23.11534,-6.23,-0.61,2.94,3.55,66.89,17.98,14.86,1.69,40.76666667,2340.6,136.6,2281.566667,5098422.667,7.516666667,5.633333333,1.88,96.327,20.03,21.89,56.44,78.32,3.7,39.1,33.6,28.69,0,51,78.2,13.21,104.51,8.57,3.315,10.2,0,10.2,76.5,3.8,27.06,15.5
45383,378.4,90.1,190.6,14.84,52.866,32.294,19.54262,1.67,-0.12,4,4.13,68.28,18.71,14.69,1.23,20.8,1541.3,95,2252.433333,2544499.667,5.056666667,5.056666667,0,95.966,22.21,23.54,54.16,77.71,4,38.5,25.2,28.79,136.1,136.1,,,,10.35,5.65,13.61,0,0,68.1,0,25.38,42.2
45401,595.3,98.2,171.2,13.379,56.699,29.37,24.84211,-3.26,-0.73,4.4,5.13,59.71,14.31,12.67,0.57,80.8,2323.5,134.2,2553.866667,4816393.667,5.653333333,5.653333333,5.653333333,94.884,11.76,19.74,67.35,87.08,5.1,43.6,36.7,23.32,47.6,47.6,63.5,21.32,96.78,12.295,8.795,14.27,0,9.5,104.6,5.64,59.94,16.2
45402,354.8,92.1,379.9,14.304,57.871,27.531,24.14165,-3.97,-0.83,4.58,5.4,66.02,14.65,11.65,0.8,79.86666667,2813,146.2,2441.883333,3986628.333,6.11,6.11,0,95.787,19.12,19.97,60.8,80.77,4.2,43,34.2,29.31,172.7,28.8,71.1,14.33,108.78,8.17,3.135,0,0,0,57.6,0,20.76,41.8
45403,93.6,107.8,91.8,13.958,43.251,42.792,14.72785,-12.25,-1.01,5.05,6.06,50.79,19.29,21.85,3.51,4.3,950,17.4,2551.233333,1264885.333,8.573333333,8.573333333,0,99.099,23.27,15.64,60.91,76.55,0.9,4,20.2,29.18,0,0,,,,22.5,8.72,0,0,0,275.5,0,25.74,214.6
45404,205.8,100,114.7,14.777,51.807,33.416,21.48946,1.04,0.4,3.59,3.19,63.91,17.15,15.5,1.89,18.06666667,1322.2,59.7,2211.483333,2700367,3.79,3.79,0,95.696,21.04,22.8,56.16,78.96,4.3,48.1,54.9,26.14,0,0,,,,7.745,2.775,0,0,0,114.7,0,22.04,57.2
45405,284.2,97.1,397.3,13.862,54.628,31.486,22.66455,-5.29,-0.76,2.95,3.71,60.68,15.09,13.26,1.17,63.1,3447.2,219.1,2433.633333,4508694.333,8.793333333,3.516666667,0,95.762,30.93,20.59,48.29,68.88,4.2,30.8,32,31.15,217.3,62.1,81.8,18.52,107.5,6.92,3.29,15.52,0,12.4,49.7,3.5,14.04,39.4
45406,273.9,91.1,105.9,12.877,52.401,34.713,20.931,-6.7,-0.17,2.93,3.1,60.51,16.5,15.61,1.32,37.53333333,4169.4,250.2,2325.733333,3430171.667,10.44,2.613333333,2.613333333,94.523,27.43,23.53,48.72,72.25,5.5,37.5,23.4,27.45,96.2,96.2,,,,7.845,4.525,9.62,0,9.6,57.7,2.6,14.64,27.7
45421,943.6,88.7,302.5,14.222,55.475,30.265,22.08392,-3.56,-0.42,3.25,3.67,62.88,14.5,12.6,1.56,16.26666667,1945.7,109.1,2352.483333,4254919.667,20.44166667,10.22166667,5.11,94.621,7.74,31.54,60.47,92.01,5.4,49.7,29.3,20.35,55,55,76.3,16.44,106.92,9.405,1.895,5.5,0,16.5,33,15.36,28.68,18.2
45429,177.3,102.5,230,12.421,46.981,40.598,13.33771,-7.6,-2.01,3.45,5.46,49.56,16.47,13.56,2.42,5.2,1425,39.9,2704.366667,1894744,30.83333333,10.27666667,0,98.278,39.9,16.39,43.51,59.9,1.7,6.9,11.5,35.27,575,0,,,,10.925,2.59,0,0,0,115,0,20.52,141.6
45430,127.5,101.9,178.1,12.144,46.546,41.311,14.06567,-9.18,-1.25,2.88,4.13,51.29,17.42,14.58,6.95,4.166666667,1670.3,50.7,2548.95,2884646.333,26.91,4.486666667,0,98.496,35.67,19.01,45.32,64.33,1.5,3.3,7,28.71,0,0,,,,11.57,2.495,0,0,35.6,71.2,4.5,8.98,86.2
45431,157.6,98.9,237.2,8.96,43.084,47.956,15.94465,-12.29,-1.17,3.01,4.18,54.37,21.25,20.77,5.8,7.766666667,1231.3,41.8,2241.5,4803946.667,9.055,8.576666667,0,97.03,33.09,16.07,50.8,66.87,3,16.4,16.7,26.18,365,547.4,,,,12.685,3.74,0,0,18.2,109.5,2.84,17.18,114.2
45441,386.3,101.1,109.8,11.893,49.298,38.785,18.04665,-7.05,-0.75,2.98,3.73,49.88,14.96,14.63,3.07,15.23333333,1890,91.9,2439.583333,4662073.333,13.88,8.833333333,2.776666667,97.492,25.03,16.25,58.69,74.93,2.5,10.1,11.3,28.7,235.2,78.4,,,,14.86,5.645,11.76,0,7.8,54.9,2.76,18.02,20.2
45442,168.6,95.3,76,10.365,46.934,42.676,16.7846,-11.58,-1.98,1.9,3.88,52.65,17.53,15.18,3.59,9.2,2671.4,99.5,2304.95,2889550.333,15.66333333,3.916666667,0,97.429,35.83,17.78,46.3,64.07,2.6,23.2,18,37.11,0,0,,,,12.42,2.785,0,0,25.3,50.7,3.94,7.9,59.4
45443,196.7,91.7,205.8,13.995,48.418,37.587,16.39246,-12.2,-0.85,4.06,4.91,42.85,13.29,13.92,2.22,11.76666667,1534.9,62.3,2411.283333,2333997.333,19.76666667,6.626666667,0,98.07,37.64,14.63,47.73,62.36,1.9,23.5,9.7,32.65,257.3,0,,,,9.515,1.93,0,0,25.7,25.7,4.98,4.98,68.4
46201,2406,101.4,278.4,13.498,59.811,24.224,27.7317,-1,-0.12,3.49,3.61,55.68,11.35,12.01,5.96,45.9,4856.7,426.8,3004.833333,130303577,32.62333333,17.90333333,9.15,95.085,1.33,14.85,80.2,95.05,4.9,6.5,8.4,20.16,23.3,3.3,54.9,14.88,77.64,8.89,5.205,17.675,1.25,13.8,88.7,32.66,212.72,23.4
46203,473.1,101,354.2,15.242,56.745,27.357,23.0706,-1.39,-0.25,4.59,4.85,60.77,14.15,14.51,4.88,48.43333333,3144.8,209.1,2656.866667,25617074.33,11.12666667,5.601666667,2.766666667,94.699,11.46,18.15,67.88,86.03,5.3,13.5,14.9,21.01,86.9,9.7,65,17.65,87.54,10.16,4.965,12.065,0.97,13.5,67.6,6.54,32.04,28.2
46204,540.9,98.5,1301.8,10.873,52.867,36.251,21.45695,-6.73,-0.65,2.5,3.16,59.4,17.28,20.82,0.81,54.5,1937.7,95.6,2510.833333,6051158,9.81,9.81,4.91,96.087,12.26,23.91,63.67,87.58,3.9,21.4,19.5,21.3,272.2,45.4,80.5,19.37,102.77,13.43,5.555,11.34,0,31.8,59,17.2,31.9,25
46206,385.6,100.4,259.5,10.746,50.599,38.527,21.27457,-8.45,-0.5,3.08,3.58,60.36,18.09,19.96,1.46,39.63333333,2129.4,117.2,2322.3,6259585.333,16.905,7.513333333,1.88,95.964,14.37,26.01,59.32,85.33,4,22.8,26.6,21.61,188.7,47.2,77.1,23.19,99.72,11.205,5.05,9.43,0,9.4,80.2,3.72,31.8,12.2
46208,452.1,99.2,675.2,13.985,55.149,30.299,21.69191,-3.35,-0.36,3.07,3.43,62.45,15.46,16.08,3.59,36,3501.1,212.7,2486.366667,15778411.33,12.19666667,6.31,4.206666667,95.29,13.97,25.03,60.78,85.81,4.7,15.2,12.2,22.06,55.8,55.8,72.9,21.73,103.58,9.33,4.715,7.44,1.86,5.6,76.3,2.5,33.84,30.7
46210,525.1,99.4,459,12.142,52.683,35.137,22.55557,-5.78,-0.48,3.21,3.68,59.1,16.59,19.38,1.62,53.03333333,1811.2,97.4,2398.6,12640438.33,15.2,6.333333333,3.803333333,95.882,22.72,12.89,63.89,76.78,4.1,10.4,10.6,26.26,310.8,47.8,75,23.48,93.25,12.3,4.665,13.145,2.39,23.9,83.7,11.66,43.26,20.4
46213,197.8,99.3,363.2,13.252,52.496,34.227,20.00434,-5.8,-0.78,4.15,4.92,58.38,15.98,19.34,2.24,40.6,1805.9,75.6,2510.466667,5714524.333,13.38333333,1.2,1.2,96.34,26.44,11.83,61.57,73.4,3.7,4.3,3.2,33.14,62.6,62.6,68.3,14.57,90.6,14.37,5.385,18.79,6.26,6.3,37.6,1.46,7.88,36.6
46214,405.8,97,799,9.82,51.643,38.537,22.54902,-10.02,-1.17,3.02,4.18,59.77,17.17,20.19,1.76,23.26666667,2352.3,110,2438.15,5288298.667,21.21333333,2.65,2.65,94.853,18.58,23.11,58.28,81.39,5.1,19.9,18,19.8,708.8,64.4,76.4,25.44,91.93,11.86,3.8,6.44,0,12.9,77.3,4.22,30.18,33.4
46215,412.7,101,339.3,14.291,56.041,29.459,23.52402,-3.53,-0.36,3.36,3.72,60.2,14.04,15.93,7.43,34.16666667,2478.2,150.3,2690.3,29594705.67,13.28666667,6.641666667,1.713333333,95.7,6.24,28.71,63.8,92.51,4.3,12.3,15.5,19.47,88.5,93.7,66.3,22.19,91.41,10.03,4.935,10.93,1.04,10.4,111.4,4.3,45.62,56.5
46216,466.3,94.4,235.5,12.875,54.639,31.613,23.78168,-3.1,-0.11,4.01,4.12,64.96,16.75,16.6,2.75,41.83333333,1896.5,117,2496.833333,14458250.67,16.38,7.558333333,3.783333333,94.943,6.26,24.02,69.47,93.49,5.1,38.6,26.9,17.65,81.2,81.2,76.9,21.13,98.92,9.795,3.16,11.165,0,16.2,81.2,7.6,37.64,32.1
46217,229.8,95.2,306.4,11.114,51.369,37.492,19.49468,-6.79,-0.39,3.29,3.67,62.69,19.17,20.6,4.25,40.93333333,2718,159.1,2280.45,13068470.67,12.52333333,1.881666667,1.255,95.763,21.4,22.15,55.84,77.99,4.2,31.2,24.3,23.15,273.5,27.4,83.8,23.47,99.21,9.095,2.68,12.31,0,16.4,62.9,3.8,14.92,29.2
46218,647.5,100.4,301.9,14.708,59.398,25.157,25.05602,-1.28,-0.48,4.48,4.96,59.42,12.42,13.2,6.568333333,32.73333333,2660,201.5,2771.8,33968203.33,17.725,7.345,3.036666667,94.998,5.51,26.7,65.56,92.26,5,13.9,16.1,17.52,214.5,15.9,61.7,21.02,93.87,8.22,4.59,15.495,1.19,11.1,78.7,6.98,50.18,28.4
46219,702,99,314.2,12.315,54.668,32.983,24.01748,-5.98,-0.89,2.93,3.83,63.65,16.85,17.4,1.22,38.16666667,1913.9,94.4,2452.75,8787860.667,23.33666667,14.00333333,7,94.867,5.82,28.05,65.9,93.95,5.1,31.8,24,20.43,68.3,68.3,72.8,18.58,102.2,10.775,3.98,10.245,1.71,17.1,95.6,11.7,65.48,20.7
46220,305,100.8,177.8,11.01,51.573,37.323,23.90239,-8.44,-0.92,3.36,4.28,59.44,17.86,20.86,3.09,41.06666667,2007.6,111,2429.316667,13463966.67,10.30333333,3.863333333,2.573333333,95.101,11.35,20.64,67.63,88.27,4.9,25.3,25.1,17,649,141.1,74.8,26.13,98.49,10.78,3.445,11.29,0,16.9,110,5.14,34,52.9
46221,237.7,102.9,540,13.666,53.315,32.812,20.01851,-4.71,-0.55,3.35,3.9,61.18,16.44,18.07,3.16,45.8,4230.2,235.6,2438.1,11279993,12.16,3.76,1.503333333,95.586,22.24,19.46,58,77.46,4.4,21.4,25.5,23.59,460.6,190.6,78.2,26.26,96.88,10.165,3.685,6.35,0,6.4,76.2,1.5,17.76,29
46222,691.6,100.6,178.4,14.506,56.935,28.513,23.37659,-6.43,-0.69,5.15,5.84,55.88,11.54,16.21,3.358333333,20.26666667,2224,114.6,2705.666667,16906469.67,33.58333333,19.19333333,4.796666667,92.763,3.83,14.6,80.9,95.5,7.2,6.2,6.8,18.73,115.85,23.2,49.4,18.32,80.05,14.1,6.88,15.06,3.475,13.9,97.3,9.6,63.66,40.6
46223,206.1,100.6,577.7,11.562,52.209,36.158,21.54627,-6.94,-0.54,2.81,3.35,61.14,18.24,19.63,3.9,47.83333333,2754.1,137.4,2390.933333,12692450.67,11.88333333,2.728333333,1.753333333,96.238,24.38,21.39,53.92,75.31,3.8,21.7,25,23.39,522.7,82.5,82.1,23.92,103.4,11.925,3.345,15.13,0,11,82.5,2.36,17.7,38
46224,235.4,99,212.6,11.093,49.567,38.736,19.42705,-8.51,-0.95,3.02,3.97,58.54,18.43,21.2,4.27,29.66666667,1967.6,107.9,2387.75,9350501,12.45833333,2.87,2.576666667,95.595,18.01,24.06,57.49,81.55,4.4,11.4,10.4,22.24,74.6,74.6,76.5,26.85,101.53,11.585,3.895,7.46,0,18.6,85.8,4.28,19.78,19.3
46225,930,91.7,190.2,14.336,56.407,29.077,22.90678,0.49,0.45,4.75,4.3,64.8,16.02,14.45,2.52,34.93333333,2935.2,220.6,2610.366667,16853123.67,22.49,6.19,4.95,94.876,3.12,19.5,75.94,95.44,5.1,36.9,19.7,16.45,106.4,26.6,70.5,16.39,94.97,8.525,3.34,15.96,2.66,12,82.5,11.1,78.72,18.3
46303,163.5,101.2,737.1,19.902,52.58,27.518,21.47239,-2.63,1.72,15.23,13.51,41.28,10.09,21.1,0.34,9.433333333,,,3093.216667,771307.6667,136.815,136.815,0,97.015,19.49,13.85,66.67,80.51,3,1,3.1,25,0,0,,,,14.74,0,0,0,0,982.8,0,139.16,0
46304,29.1,101.6,132.3,17.328,54.233,28.439,18.4,15.07,3.17,11.51,8.33,39.2,9.39,20.89,1.1,26.66666667,,,3090.266667,1447789.667,25.97666667,25.97666667,0,94.828,29.35,16.62,54.03,70.65,5.2,0.8,3.4,28.84,6613.8,0,,,,7.94,0,0,0,0,925.9,0,26.1,0
46392,250.7,102.9,674.1,11.571,50.446,37.821,20.20571,-7.09,-0.78,2.83,3.61,58.34,17.22,20.41,3.31,33.2,1699.4,71.6,2565.666667,8347553.333,10.84333333,3.525,1,96.78,18.13,28.56,53.13,81.69,3.2,16.5,25,26.59,178.55,0,79.8,21.28,107.31,11.585,3.97,6.695,4.46,17.9,93.8,3.84,20.44,35.4
46404,222.2,93.8,488.9,14.141,52.133,33.726,18.44985,-6.07,-0.71,2.59,3.3,61.4,16.93,16.61,1.26,41,3515.1,154.9,2425.6,5614736.333,17.52166667,10.50333333,0,97.456,40.13,18.1,41.56,59.66,2.5,14.7,7.3,34.93,95.9,191.7,,,,9.78,2.59,0,0,0,95.9,0,20.64,56.9
46452,238.7,97,377.7,10.632,50.479,38.801,17.86334,-10.94,-0.9,2.94,3.84,60.26,19.54,22.19,1.57,30.26666667,1762.5,73,2359.483333,4105453.333,11.44,4.573333333,0,94.441,17.64,23.25,58.98,82.23,5.6,31.1,30.1,22.06,193.7,96.8,,,,12.88,2.515,9.68,0,9.7,106.5,2.3,22,49.9
46468,206.6,97.8,1200.8,11.434,52.594,35.956,21.17075,-6.85,-0.94,2.87,3.81,61.23,18.94,20.87,1.1,64.16666667,2565.4,105,2469.983333,4389369.667,9.293333333,1.546666667,0.26,95.662,27.97,23.58,48.31,71.9,4.3,36.1,36.8,26.15,188.8,75.5,,,,9.97,2.91,0,0,0,37.8,0,8.38,21
46482,270.3,94.7,1225.1,13.338,51.256,35.406,20.35007,-4,-0.41,3.48,3.89,61.36,16.86,21.29,0.3,87.53333333,3230.8,163.1,2381.516667,2655840,8.226666667,4.113333333,0,95.869,33.09,17.97,48.91,66.88,4.1,39.7,33.6,29.07,0,0,,,,12.325,0.995,15.31,0,0,122.5,0,32.92,86.5
46490,197.5,98.7,517.5,10.312,46.75,42.938,19.61419,-11.84,-1.01,3.13,4.14,60,19.15,22.27,1.78,24.66666667,1558.9,71.1,2397.816667,4187726.333,14.92666667,4.976666667,0,94.188,36.23,13.67,49.82,63.49,5.8,25.8,27.3,22.43,378.6,0,,,,12.875,2.275,12.62,0,12.6,138.8,2.5,26.88,58.8
46491,152.2,97.9,238.7,9.454,44.962,45.571,19.84476,-14.44,-1.17,2.59,3.75,54.91,20.47,25.84,2.32,22.2,1746.1,58.8,2193.066667,4221881.333,4.226666667,4.226666667,2.113333333,96.093,34.13,14.67,51.18,65.84,3.9,21,17.2,23.92,265.2,265.2,,,,13.125,2.455,0,0,0,119.3,0,18.92,58.2
46492,257.3,95.4,415,11.236,49.63,39.102,19.61406,-8.72,0.42,4.3,3.88,59.67,18.2,22.76,3.35,19.8,2501.3,130.3,2329.35,6076102.667,11.47333333,11.47333333,2.186666667,94.961,17.13,21.88,60.4,82.28,5,37,30.9,19.56,415,0,82.7,27.67,96.12,11.97,3.67,15.96,0,12.8,70.2,3.3,17.38,16.3
46501,112.4,100.7,147.5,12.981,51.199,35.734,18.04299,-6.45,-0.6,3.5,4.11,61.24,17.85,21.13,1.491666667,55.15,1887.1,78.6,2454.316667,3845339,9.25,1.318333333,1.318333333,97.214,34.66,11.22,53.9,65.11,2.8,11.7,10.9,38.94,122.9,0,,,,13.89,6.76,6.145,0,0,61.5,0,6.64,34.4
46502,127.9,101.7,121.8,13.333,53.507,33.055,18.40516,-7.61,-0.35,5.41,5.76,59.45,15.88,18.75,1.2,43.16666667,1815.1,77.3,2650.716667,3262336.333,16.81666667,2.103333333,0,97.372,30.06,11.62,58.08,69.7,2.6,7.6,13.2,39.34,1218.5,174.1,,,,12.705,6.79,0,0,17.4,34.8,2.08,4.66,52.7
46505,237.1,100.4,565.3,14.644,53.953,31.356,20.10169,-4.97,-0.9,4.62,5.51,53.99,13.74,16.89,5.88,11.1,1714.6,70,2486.783333,6071321.667,15.09,6.706666667,1.68,96.274,11.89,15.34,72.66,88,3.7,0.2,0.9,25.73,1161.6,0,,,,16.65,9.95,0,0,7.7,69.7,1.68,16.58,49.4
46523,166.1,93.6,0,11.438,49.673,38.889,20.88889,-13.31,-1.96,5.23,7.19,57.63,16.81,19.49,0.96,10.4,566.7,11.7,2304.683333,1626505.333,54.29,10.86,0,93.053,9.9,19.79,69.97,89.76,6.9,27.3,17.7,10.92,653.6,0,,,,12.09,1.31,0,0,0,196.1,0,32.6,168.1
46524,188.4,104.8,174.2,11.672,50.407,37.921,17.48849,-10.87,-0.29,6.45,6.74,54.77,17.33,23.84,1.12,8.966666667,1355.6,32.5,2562,1822464.667,43.35333333,43.35333333,0,95.385,24.33,16.4,59.14,75.54,4.6,7.1,19.2,14.55,580.7,0,,,,11.905,2.32,0,0,0,174.2,0,32.56,153.1
46525,283.1,100.6,99.5,12.088,52.61,35.269,22.74052,-8.43,-0.23,4.81,5.04,50.55,12.56,22.88,2.61,13.9,1326.3,47.9,2486.7,5183116,45.645,37.61333333,3.003333333,94.823,9.51,13.78,75.51,89.29,5.2,3.3,5.2,14.61,55.3,110.6,,,,16.7,8.41,0,0,22.1,121.7,6.06,32.58,62.7
